id_comentario	clase_comentario
comment_id_135500	Buena
comment_id_250816	Muy buena
comment_id_150446	Excelente
comment_id_277522	Muy buena
comment_id_332348	Excelente
comment_id_1472	Excelente
comment_id_62940	Muy buena
comment_id_120854	Muy buena
comment_id_208646	Muy buena
comment_id_18214	Excelente
comment_id_46639	Muy buena
comment_id_100695	Malo
comment_id_100161	Excelente
comment_id_170156	Muy buena
comment_id_120674	Buena
comment_id_43352	Malo
comment_id_82379	Muy buena
comment_id_36465	Excelente
comment_id_22203	Muy buena
comment_id_82374	Muy buena
comment_id_43358	Excelente
comment_id_85417	Muy buena
comment_id_248002	Excelente
comment_id_72762	Muy buena
comment_id_72091	Buena
comment_id_299254	Buena
comment_id_299256	Excelente
comment_id_215796	Excelente
comment_id_81302	Excelente
comment_id_76735	Buena
comment_id_266378	Excelente
comment_id_191280	Malo
comment_id_311166	Muy buena
comment_id_281742	Muy buena
comment_id_131886	Excelente
comment_id_77792	Excelente
comment_id_89140	Muy buena
comment_id_32742	Muy buena
comment_id_33118	Excelente
comment_id_37510	Excelente
comment_id_6972	Buena
comment_id_159526	Excelente
comment_id_321888	Muy buena
comment_id_342494	Excelente
comment_id_63245	Muy buena
comment_id_47670	Buena
comment_id_366560	Excelente
comment_id_47858	Muy buena
comment_id_318268	Excelente
comment_id_4492	Excelente
comment_id_65499	Muy buena
comment_id_26620	Excelente
comment_id_337854	Muy buena
comment_id_348210	Buena
comment_id_300356	Malo
comment_id_160070	Muy buena
comment_id_319756	Muy buena
comment_id_107890	Muy buena
comment_id_79459	Buena
comment_id_79458	Buena
comment_id_11626	Buena
comment_id_14634	Excelente
comment_id_130684	Muy buena
comment_id_11628	Excelente
comment_id_79450	Muy buena
comment_id_79457	Excelente
comment_id_347224	Muy buena
comment_id_174704	Excelente
comment_id_210234	Malo
comment_id_113194	Excelente
comment_id_42488	Excelente
comment_id_55566	Buena
comment_id_360244	Buena
comment_id_323254	Malo
comment_id_360246	Muy buena
comment_id_367216	Excelente
comment_id_126164	Muy buena
comment_id_178618	Buena
comment_id_94088	Buena
comment_id_296036	Muy buena
comment_id_24764	Excelente
comment_id_94086	Buena
comment_id_190886	Excelente
comment_id_343428	Excelente
comment_id_106691	Malo
comment_id_134594	Excelente
comment_id_281562	Excelente
comment_id_356466	Malo
comment_id_48114	Muy buena
comment_id_96839	Muy buena
comment_id_174614	Excelente
comment_id_83227	Excelente
comment_id_88237	Muy buena
comment_id_88236	Muy buena
comment_id_91678	Buena
comment_id_139554	Excelente
comment_id_297786	Muy buena
comment_id_126596	Excelente
comment_id_50112	Excelente
comment_id_95284	Muy buena
comment_id_133012	Excelente
comment_id_95287	Excelente
comment_id_342334	Excelente
comment_id_188216	Malo
comment_id_342336	Excelente
comment_id_333110	Excelente
comment_id_56676	Buena
comment_id_284426	Buena
comment_id_292260	Excelente
comment_id_239290	Muy buena
comment_id_317692	Excelente
comment_id_301406	Excelente
comment_id_21399	Excelente
comment_id_250790	Buena
comment_id_243252	Excelente
comment_id_265390	Excelente
comment_id_24913	Excelente
comment_id_234456	Muy buena
comment_id_203616	Muy buena
comment_id_265398	Buena
comment_id_53041	Excelente
comment_id_156186	Buena
comment_id_279512	Excelente
comment_id_250794	Muy buena
comment_id_61559	Buena
comment_id_356094	Malo
comment_id_28142	Excelente
comment_id_213488	Excelente
comment_id_34353	Muy buena
comment_id_364432	Muy buena
comment_id_118010	Excelente
comment_id_57815	Excelente
comment_id_355284	Excelente
comment_id_111538	Excelente
comment_id_237190	Excelente
comment_id_92399	Excelente
comment_id_111539	Excelente
comment_id_159982	Buena
comment_id_56490	Excelente
comment_id_280966	Muy buena
comment_id_268728	Malo
comment_id_253044	Muy buena
comment_id_268722	Excelente
comment_id_29080	Excelente
comment_id_339104	Excelente
comment_id_119436	Buena
comment_id_69443	Excelente
comment_id_155754	Excelente
comment_id_348226	Muy buena
comment_id_283438	Excelente
comment_id_102860	Buena
comment_id_289742	Buena
comment_id_155758	Muy buena
comment_id_7563	Excelente
comment_id_90500	Buena
comment_id_95022	Muy buena
comment_id_122038	Malo
comment_id_90505	Excelente
comment_id_357410	Buena
comment_id_15334	Muy buena
comment_id_68781	Excelente
comment_id_129070	Buena
comment_id_15625	Excelente
comment_id_15331	Excelente
comment_id_236352	Excelente
comment_id_317036	Excelente
comment_id_202878	Excelente
comment_id_107110	Muy buena
comment_id_254716	Excelente
comment_id_60203	Muy buena
comment_id_17660	Muy buena
comment_id_35005	Buena
comment_id_290510	Buena
comment_id_148810	Excelente
comment_id_50098	Buena
comment_id_138136	Muy buena
comment_id_116470	Excelente
comment_id_11839	Excelente
comment_id_123614	Excelente
comment_id_342188	Muy buena
comment_id_238400	Muy buena
comment_id_303008	Muy buena
comment_id_30638	Excelente
comment_id_51948	Excelente
comment_id_129616	Malo
comment_id_71526	Excelente
comment_id_74005	Excelente
comment_id_94194	Excelente
comment_id_51947	Buena
comment_id_149634	Muy buena
comment_id_71520	Muy buena
comment_id_97289	Excelente
comment_id_209342	Excelente
comment_id_290782	Excelente
comment_id_40222	Muy buena
comment_id_181558	Muy buena
comment_id_111297	Muy buena
comment_id_276328	Buena
comment_id_111299	Malo
comment_id_108571	Muy buena
comment_id_145750	Buena
comment_id_157532	Excelente
comment_id_224330	Excelente
comment_id_31584	Muy buena
comment_id_224334	Muy buena
comment_id_101927	Malo
comment_id_154228	Buena
comment_id_329974	Excelente
comment_id_329976	Excelente
comment_id_49223	Buena
comment_id_30455	Muy buena
comment_id_95805	Excelente
comment_id_370026	Muy buena
comment_id_30982	Excelente
comment_id_104471	Muy buena
comment_id_66369	Excelente
comment_id_38439	Muy buena
comment_id_159060	Excelente
comment_id_327516	Malo
comment_id_36671	Excelente
comment_id_111125	Muy buena
comment_id_337192	Muy buena
comment_id_152882	Excelente
comment_id_107872	Muy buena
comment_id_215300	Excelente
comment_id_251288	Excelente
comment_id_263398	Muy buena
comment_id_44148	Excelente
comment_id_263428	Excelente
comment_id_322942	Muy buena
comment_id_17084	Excelente
comment_id_150588	Excelente
comment_id_103804	Muy buena
comment_id_150586	Buena
comment_id_103808	Malo
comment_id_263930	Muy buena
comment_id_105783	Malo
comment_id_126278	Muy buena
comment_id_166142	Muy buena
comment_id_226188	Excelente
comment_id_94578	Excelente
comment_id_13741	Excelente
comment_id_94571	Muy buena
comment_id_78273	Muy buena
comment_id_244370	Buena
comment_id_22261	Excelente
comment_id_285294	Excelente
comment_id_305360	Muy buena
comment_id_184896	Excelente
comment_id_53541	Malo
comment_id_140956	Buena
comment_id_53546	Excelente
comment_id_263646	Muy buena
comment_id_179134	Excelente
comment_id_259958	Excelente
comment_id_17884	Malo
comment_id_257972	Excelente
comment_id_274204	Buena
comment_id_314670	Malo
comment_id_343852	Buena
comment_id_86683	Malo
comment_id_226234	Muy buena
comment_id_298314	Excelente
comment_id_259824	Excelente
comment_id_150692	Muy buena
comment_id_92839	Buena
comment_id_289732	Excelente
comment_id_136504	Excelente
comment_id_94168	Buena
comment_id_100571	Buena
comment_id_48374	Buena
comment_id_228348	Muy buena
comment_id_109049	Muy buena
comment_id_109048	Malo
comment_id_318794	Buena
comment_id_243062	Excelente
comment_id_254850	Muy buena
comment_id_247778	Excelente
comment_id_310952	Muy buena
comment_id_220176	Muy buena
comment_id_248274	Excelente
comment_id_153238	Muy buena
comment_id_14218	Excelente
comment_id_48311	Muy buena
comment_id_101779	Excelente
comment_id_27238	Buena
comment_id_361966	Muy buena
comment_id_19627	Muy buena
comment_id_42811	Malo
comment_id_5155	Excelente
comment_id_120198	Excelente
comment_id_158004	Malo
comment_id_346096	Muy buena
comment_id_46828	Muy buena
comment_id_125124	Muy buena
comment_id_78114	Muy buena
comment_id_120440	Buena
comment_id_78446	Muy buena
comment_id_89068	Muy buena
comment_id_12905	Buena
comment_id_218894	Buena
comment_id_12900	Excelente
comment_id_253670	Malo
comment_id_47447	Excelente
comment_id_47330	Excelente
comment_id_178266	Buena
comment_id_83190	Muy buena
comment_id_106206	Excelente
comment_id_47448	Buena
comment_id_300724	Muy buena
comment_id_65003	Buena
comment_id_139306	Excelente
comment_id_234176	Muy buena
comment_id_275796	Malo
comment_id_206706	Buena
comment_id_98251	Malo
comment_id_187264	Malo
comment_id_79866	Malo
comment_id_127798	Excelente
comment_id_131726	Excelente
comment_id_311578	Excelente
comment_id_345358	Muy buena
comment_id_38987	Malo
comment_id_152186	Buena
comment_id_169180	Buena
comment_id_239330	Excelente
comment_id_10468	Excelente
comment_id_339668	Excelente
comment_id_253456	Excelente
comment_id_216028	Muy buena
comment_id_301098	Muy buena
comment_id_93015	Buena
comment_id_138862	Muy buena
comment_id_33407	Buena
comment_id_40278	Muy buena
comment_id_98663	Muy buena
comment_id_305396	Excelente
comment_id_105927	Excelente
comment_id_73612	Excelente
comment_id_87247	Excelente
comment_id_347406	Muy buena
comment_id_200880	Excelente
comment_id_333990	Malo
comment_id_261134	Excelente
comment_id_227006	Excelente
comment_id_88003	Muy buena
comment_id_159844	Buena
comment_id_38183	Excelente
comment_id_46318	Excelente
comment_id_368172	Muy buena
comment_id_40415	Muy buena
comment_id_82960	Excelente
comment_id_148488	Excelente
comment_id_21188	Excelente
comment_id_365112	Buena
comment_id_99613	Excelente
comment_id_60567	Muy buena
comment_id_137296	Muy buena
comment_id_183352	Muy buena
comment_id_272368	Excelente
comment_id_361580	Muy buena
comment_id_320168	Muy buena
comment_id_165368	Muy buena
comment_id_346388	Excelente
comment_id_252502	Muy buena
comment_id_252506	Excelente
comment_id_25649	Excelente
comment_id_117608	Muy buena
comment_id_220708	Excelente
comment_id_297198	Excelente
comment_id_58847	Muy buena
comment_id_21989	Excelente
comment_id_111469	Muy buena
comment_id_210270	Muy buena
comment_id_217776	Malo
comment_id_21983	Muy buena
comment_id_111466	Muy buena
comment_id_166324	Muy buena
comment_id_249514	Excelente
comment_id_91028	Excelente
comment_id_77296	Malo
comment_id_359570	Excelente
comment_id_245814	Excelente
comment_id_242218	Excelente
comment_id_128068	Excelente
comment_id_245818	Muy buena
comment_id_41090	Excelente
comment_id_351700	Muy buena
comment_id_65918	Muy buena
comment_id_351708	Muy buena
comment_id_16456	Excelente
comment_id_11337	Excelente
comment_id_126046	Malo
comment_id_49698	Muy buena
comment_id_287382	Excelente
comment_id_347440	Excelente
comment_id_126040	Excelente
comment_id_287386	Excelente
comment_id_188792	Buena
comment_id_307534	Buena
comment_id_307024	Muy buena
comment_id_362466	Buena
comment_id_67514	Excelente
comment_id_133594	Excelente
comment_id_307532	Excelente
comment_id_94764	Muy buena
comment_id_294572	Muy buena
comment_id_345790	Excelente
comment_id_122202	Muy buena
comment_id_321782	Muy buena
comment_id_149288	Malo
comment_id_71199	Muy buena
comment_id_24119	Excelente
comment_id_228978	Excelente
comment_id_50403	Excelente
comment_id_313326	Muy buena
comment_id_86308	Buena
comment_id_32918	Muy buena
comment_id_75035	Excelente
comment_id_130862	Buena
comment_id_28359	Buena
comment_id_20638	Muy buena
comment_id_75295	Excelente
comment_id_92648	Excelente
comment_id_362606	Muy buena
comment_id_125490	Buena
comment_id_167050	Muy buena
comment_id_283604	Excelente
comment_id_45733	Excelente
comment_id_30841	Muy buena
comment_id_149464	Malo
comment_id_30845	Excelente
comment_id_55651	Excelente
comment_id_71995	Excelente
comment_id_222432	Muy buena
comment_id_289126	Muy buena
comment_id_285464	Buena
comment_id_277756	Malo
comment_id_60352	Muy buena
comment_id_12359	Excelente
comment_id_108141	Buena
comment_id_282806	Muy buena
comment_id_107666	Muy buena
comment_id_286384	Excelente
comment_id_44314	Muy buena
comment_id_31468	Excelente
comment_id_44317	Muy buena
comment_id_345518	Buena
comment_id_359394	Excelente
comment_id_290198	Muy buena
comment_id_146880	Muy buena
comment_id_345510	Malo
comment_id_348072	Buena
comment_id_352948	Excelente
comment_id_123154	Buena
comment_id_250344	Buena
comment_id_81676	Excelente
comment_id_242936	Excelente
comment_id_10262	Excelente
comment_id_167584	Excelente
comment_id_13089	Excelente
comment_id_45953	Buena
comment_id_289388	Buena
comment_id_13085	Excelente
comment_id_13086	Excelente
comment_id_289384	Excelente
comment_id_45959	Muy buena
comment_id_58152	Excelente
comment_id_58151	Buena
comment_id_272180	Muy buena
comment_id_141272	Muy buena
comment_id_97074	Muy buena
comment_id_337298	Buena
comment_id_17419	Muy buena
comment_id_124750	Muy buena
comment_id_249232	Excelente
comment_id_197268	Excelente
comment_id_81097	Buena
comment_id_81090	Muy buena
comment_id_303630	Excelente
comment_id_182362	Malo
comment_id_76671	Excelente
comment_id_332368	Excelente
comment_id_76678	Buena
comment_id_288656	Muy buena
comment_id_314242	Excelente
comment_id_101899	Excelente
comment_id_208664	Muy buena
comment_id_221166	Excelente
comment_id_349674	Excelente
comment_id_221168	Excelente
comment_id_349676	Excelente
comment_id_256160	Excelente
comment_id_256166	Muy buena
comment_id_15487	Excelente
comment_id_55387	Buena
comment_id_193392	Muy buena
comment_id_169404	Muy buena
comment_id_85430	Buena
comment_id_304198	Excelente
comment_id_137840	Excelente
comment_id_316868	Excelente
comment_id_85435	Buena
comment_id_319304	Muy buena
comment_id_160586	Buena
comment_id_319300	Excelente
comment_id_220786	Muy buena
comment_id_278918	Excelente
comment_id_266350	Malo
comment_id_101096	Excelente
comment_id_266600	Muy buena
comment_id_160058	Buena
comment_id_135192	Excelente
comment_id_370852	Muy buena
comment_id_87499	Muy buena
comment_id_288384	Malo
comment_id_61637	Excelente
comment_id_62073	Buena
comment_id_317266	Muy buena
comment_id_37531	Excelente
comment_id_333146	Muy buena
comment_id_110409	Excelente
comment_id_100147	Muy buena
comment_id_344740	Muy buena
comment_id_47835	Excelente
comment_id_13559	Excelente
comment_id_313204	Buena
comment_id_110405	Buena
comment_id_300030	Muy buena
comment_id_8103	Muy buena
comment_id_59151	Muy buena
comment_id_205738	Muy buena
comment_id_202324	Muy buena
comment_id_319776	Muy buena
comment_id_121120	Muy buena
comment_id_19540	Muy buena
comment_id_157076	Excelente
comment_id_121126	Excelente
comment_id_113172	Muy buena
comment_id_106268	Excelente
comment_id_157078	Excelente
comment_id_367722	Excelente
comment_id_164774	Excelente
comment_id_355932	Excelente
comment_id_239104	Buena
comment_id_355934	Excelente
comment_id_78875	Buena
comment_id_114726	Muy buena
comment_id_296012	Excelente
comment_id_114231	Excelente
comment_id_77101	Buena
comment_id_334182	Muy buena
comment_id_80058	Excelente
comment_id_96853	Buena
comment_id_247436	Buena
comment_id_106911	Muy buena
comment_id_356708	Buena
comment_id_55342	Muy buena
comment_id_98063	Buena
comment_id_109508	Muy buena
comment_id_333540	Buena
comment_id_230826	Muy buena
comment_id_98068	Muy buena
comment_id_46123	Muy buena
comment_id_296906	Excelente
comment_id_368762	Muy buena
comment_id_268298	Excelente
comment_id_35976	Muy buena
comment_id_138914	Excelente
comment_id_106017	Excelente
comment_id_80447	Muy buena
comment_id_106013	Buena
comment_id_24859	Muy buena
comment_id_230740	Excelente
comment_id_28161	Muy buena
comment_id_61574	Excelente
comment_id_73909	Muy buena
comment_id_270772	Excelente
comment_id_57837	Muy buena
comment_id_57520	Muy buena
comment_id_364458	Muy buena
comment_id_90694	Excelente
comment_id_103104	Muy buena
comment_id_280728	Excelente
comment_id_211910	Excelente
comment_id_217540	Muy buena
comment_id_352372	Excelente
comment_id_270600	Buena
comment_id_326806	Excelente
comment_id_267740	Muy buena
comment_id_21304	Excelente
comment_id_371062	Buena
comment_id_275230	Excelente
comment_id_46287	Malo
comment_id_212142	Excelente
comment_id_12139	Muy buena
comment_id_138660	Malo
comment_id_35393	Muy buena
comment_id_301284	Excelente
comment_id_60197	Muy buena
comment_id_245150	Excelente
comment_id_93353	Malo
comment_id_331200	Malo
comment_id_28296	Excelente
comment_id_343002	Excelente
comment_id_28293	Excelente
comment_id_112377	Malo
comment_id_119414	Excelente
comment_id_57746	Excelente
comment_id_162618	Malo
comment_id_95004	Muy buena
comment_id_308506	Excelente
comment_id_224488	Muy buena
comment_id_235304	Excelente
comment_id_273894	Muy buena
comment_id_95009	Malo
comment_id_15312	Excelente
comment_id_68761	Muy buena
comment_id_9890	Muy buena
comment_id_15640	Excelente
comment_id_185326	Excelente
comment_id_122936	Excelente
comment_id_64434	Muy buena
comment_id_64431	Buena
comment_id_97515	Buena
comment_id_306034	Malo
comment_id_245376	Muy buena
comment_id_249302	Excelente
comment_id_288996	Malo
comment_id_359724	Excelente
comment_id_96201	Muy buena
